REF_DATE,DGUID,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE,GEO_Alberta,GEO_British Columbia,GEO_Nova Scotia,GEO_Ontario,GEO_Quebec,Age_group
2016,2016A000235,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual wages and salaries,Dollars,units,11999.0,False,False,False,True,False,20
2016,2016A000235,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual wages and salaries,Dollars,units,32742.0,False,False,False,True,False,30
2016,2016A000235,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual wages and salaries,Dollars,units,45168.0,False,False,False,True,False,40
2016,2016A000235,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual wages and salaries,Dollars,units,50352.0,False,False,False,True,False,50
2016,2016A000235,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual wages and salaries,Dollars,units,46215.0,False,False,False,True,False,60
2016,2016A000235,Non-profit institutions serving households (community organizations),65 years old and over,Average annual wages and salaries,Dollars,units,26890.0,False,False,False,True,False,70
2016,2016A000235,Business non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,13288.0,False,False,False,True,False,20
2016,2016A000235,Business non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,40286.0,False,False,False,True,False,30
2016,2016A000235,Business non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,59465.0,False,False,False,True,False,40
2016,2016A000235,Business non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,68722.0,False,False,False,True,False,50
2016,2016A000235,Business non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,63531.0,False,False,False,True,False,60
2016,2016A000235,Business non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,36569.0,False,False,False,True,False,70
2016,2016A000235,Government non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,17042.0,False,False,False,True,False,20
2016,2016A000235,Government non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,43751.0,False,False,False,True,False,30
2016,2016A000235,Government non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,61880.0,False,False,False,True,False,40
2016,2016A000235,Government non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,69642.0,False,False,False,True,False,50
2016,2016A000235,Government non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,67112.0,False,False,False,True,False,60
2016,2016A000235,Government non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,47197.0,False,False,False,True,False,70
2017,2016A000235,Total non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,15482.0,False,False,False,True,False,20
2017,2016A000235,Total non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,40993.0,False,False,False,True,False,30
2017,2016A000235,Total non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,57075.0,False,False,False,True,False,40
2017,2016A000235,Total non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,64706.0,False,False,False,True,False,50
2017,2016A000235,Total non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,61135.0,False,False,False,True,False,60
2017,2016A000235,Total non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,38684.0,False,False,False,True,False,70
2017,2016A000235,Total non-profit institutions excluding governments,15 to 24 years,Average annual wages and salaries,Dollars,units,12997.0,False,False,False,True,False,20
2017,2016A000235,Total non-profit institutions excluding governments,25 to 34 years,Average annual wages and salaries,Dollars,units,35572.0,False,False,False,True,False,30
2017,2016A000235,Total non-profit institutions excluding governments,35 to 44 years,Average annual wages and salaries,Dollars,units,49462.0,False,False,False,True,False,40
2017,2016A000235,Total non-profit institutions excluding governments,45 to 54 years,Average annual wages and salaries,Dollars,units,56192.0,False,False,False,True,False,50
2017,2016A000235,Total non-profit institutions excluding governments,55 to 64 years,Average annual wages and salaries,Dollars,units,51508.0,False,False,False,True,False,60
2017,2016A000235,Total non-profit institutions excluding governments,65 years old and over,Average annual wages and salaries,Dollars,units,29471.0,False,False,False,True,False,70
2017,2016A000235,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual wages and salaries,Dollars,units,12486.0,False,False,False,True,False,20
2017,2016A000235,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual wages and salaries,Dollars,units,33577.0,False,False,False,True,False,30
2017,2016A000235,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual wages and salaries,Dollars,units,46028.0,False,False,False,True,False,40
2017,2016A000235,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual wages and salaries,Dollars,units,51742.0,False,False,False,True,False,50
2017,2016A000235,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual wages and salaries,Dollars,units,47395.0,False,False,False,True,False,60
2017,2016A000235,Non-profit institutions serving households (community organizations),65 years old and over,Average annual wages and salaries,Dollars,units,27301.0,False,False,False,True,False,70
2017,2016A000235,Business non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,14243.0,False,False,False,True,False,20
2017,2016A000235,Business non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,41226.0,False,False,False,True,False,30
2017,2016A000235,Business non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,60045.0,False,False,False,True,False,40
2017,2016A000235,Business non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,70045.0,False,False,False,True,False,50
2017,2016A000235,Business non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,64841.0,False,False,False,True,False,60
2017,2016A000235,Business non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,38033.0,False,False,False,True,False,70
2017,2016A000235,Government non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,17452.0,False,False,False,True,False,20
2017,2016A000235,Government non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,44333.0,False,False,False,True,False,30
2017,2016A000235,Government non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,61944.0,False,False,False,True,False,40
2017,2016A000235,Government non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,70049.0,False,False,False,True,False,50
2017,2016A000235,Government non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,67283.0,False,False,False,True,False,60
2017,2016A000235,Government non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,46126.0,False,False,False,True,False,70
2018,2016A000235,Total non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,16222.0,False,False,False,True,False,20
2018,2016A000235,Total non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,42655.0,False,False,False,True,False,30
2018,2016A000235,Total non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,59007.0,False,False,False,True,False,40
2018,2016A000235,Total non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,67251.0,False,False,False,True,False,50
2018,2016A000235,Total non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,63196.0,False,False,False,True,False,60
2018,2016A000235,Total non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,38870.0,False,False,False,True,False,70
2018,2016A000235,Total non-profit institutions excluding governments,15 to 24 years,Average annual wages and salaries,Dollars,units,13785.0,False,False,False,True,False,20
2018,2016A000235,Total non-profit institutions excluding governments,25 to 34 years,Average annual wages and salaries,Dollars,units,36975.0,False,False,False,True,False,30
2018,2016A000235,Total non-profit institutions excluding governments,35 to 44 years,Average annual wages and salaries,Dollars,units,51095.0,False,False,False,True,False,40
2018,2016A000235,Total non-profit institutions excluding governments,45 to 54 years,Average annual wages and salaries,Dollars,units,58377.0,False,False,False,True,False,50
2018,2016A000235,Total non-profit institutions excluding governments,55 to 64 years,Average annual wages and salaries,Dollars,units,53176.0,False,False,False,True,False,60
2018,2016A000235,Total non-profit institutions excluding governments,65 years old and over,Average annual wages and salaries,Dollars,units,30237.0,False,False,False,True,False,70
2018,2016A000235,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual wages and salaries,Dollars,units,13248.0,False,False,False,True,False,20
2018,2016A000235,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual wages and salaries,Dollars,units,34667.0,False,False,False,True,False,30
2018,2016A000235,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual wages and salaries,Dollars,units,47232.0,False,False,False,True,False,40
2018,2016A000235,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual wages and salaries,Dollars,units,53473.0,False,False,False,True,False,50
2018,2016A000235,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual wages and salaries,Dollars,units,48685.0,False,False,False,True,False,60
2018,2016A000235,Non-profit institutions serving households (community organizations),65 years old and over,Average annual wages and salaries,Dollars,units,27944.0,False,False,False,True,False,70
2018,2016A000235,Business non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,15137.0,False,False,False,True,False,20
2018,2016A000235,Business non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,43668.0,False,False,False,True,False,30
2018,2016A000235,Business non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,63244.0,False,False,False,True,False,40
2018,2016A000235,Business non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,74095.0,False,False,False,True,False,50
2018,2016A000235,Business non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,68009.0,False,False,False,True,False,60
2018,2016A000235,Business non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,39693.0,False,False,False,True,False,70
2018,2016A000235,Government non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,18088.0,False,False,False,True,False,20
2018,2016A000235,Government non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,46180.0,False,False,False,True,False,30
2018,2016A000235,Government non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,64117.0,False,False,False,True,False,40
2018,2016A000235,Government non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,72973.0,False,False,False,True,False,50
2018,2016A000235,Government non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,69779.0,False,False,False,True,False,60
2018,2016A000235,Government non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,46093.0,False,False,False,True,False,70
2013,2016A000224,Total non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,16093.0,False,False,False,False,True,20
2013,2016A000224,Total non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,34372.0,False,False,False,False,True,30
2013,2016A000224,Total non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,46833.0,False,False,False,False,True,40
2013,2016A000224,Total non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,51523.0,False,False,False,False,True,50
2013,2016A000224,Total non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,45527.0,False,False,False,False,True,60
2013,2016A000224,Total non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,25039.0,False,False,False,False,True,70
2013,2016A000224,Total non-profit institutions excluding governments,15 to 24 years,Average annual wages and salaries,Dollars,units,11850.0,False,False,False,False,True,20
2013,2016A000224,Total non-profit institutions excluding governments,25 to 34 years,Average annual wages and salaries,Dollars,units,28510.0,False,False,False,False,True,30
2013,2016A000224,Total non-profit institutions excluding governments,35 to 44 years,Average annual wages and salaries,Dollars,units,38976.0,False,False,False,False,True,40
2013,2016A000224,Total non-profit institutions excluding governments,45 to 54 years,Average annual wages and salaries,Dollars,units,43234.0,False,False,False,False,True,50
2013,2016A000224,Total non-profit institutions excluding governments,55 to 64 years,Average annual wages and salaries,Dollars,units,37348.0,False,False,False,False,True,60
2013,2016A000224,Total non-profit institutions excluding governments,65 years old and over,Average annual wages and salaries,Dollars,units,19840.0,False,False,False,False,True,70
2013,2016A000224,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual wages and salaries,Dollars,units,12293.0,False,False,False,False,True,20
2013,2016A000224,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual wages and salaries,Dollars,units,27478.0,False,False,False,False,True,30
2013,2016A000224,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual wages and salaries,Dollars,units,37226.0,False,False,False,False,True,40
2013,2016A000224,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual wages and salaries,Dollars,units,40931.0,False,False,False,False,True,50
2013,2016A000224,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual wages and salaries,Dollars,units,35097.0,False,False,False,False,True,60
2013,2016A000224,Non-profit institutions serving households (community organizations),65 years old and over,Average annual wages and salaries,Dollars,units,18687.0,False,False,False,False,True,70
2013,2016A000224,Business non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,10921.0,False,False,False,False,True,20
2013,2016A000224,Business non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,31777.0,False,False,False,False,True,30
2013,2016A000224,Business non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,44774.0,False,False,False,False,True,40
2013,2016A000224,Business non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,50703.0,False,False,False,False,True,50
2013,2016A000224,Business non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,44962.0,False,False,False,False,True,60
2013,2016A000224,Business non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,24717.0,False,False,False,False,True,70
2013,2016A000224,Government non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,18890.0,False,False,False,False,True,20
2013,2016A000224,Government non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,36938.0,False,False,False,False,True,30
2013,2016A000224,Government non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,50285.0,False,False,False,False,True,40
2013,2016A000224,Government non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,54801.0,False,False,False,False,True,50
2013,2016A000224,Government non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,49423.0,False,False,False,False,True,60
2013,2016A000224,Government non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,28359.0,False,False,False,False,True,70
2014,2016A000224,Total non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,16024.0,False,False,False,False,True,20
2014,2016A000224,Total non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,35199.0,False,False,False,False,True,30
2014,2016A000224,Total non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,48433.0,False,False,False,False,True,40
2014,2016A000224,Total non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,53174.0,False,False,False,False,True,50
2014,2016A000224,Total non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,46565.0,False,False,False,False,True,60
2014,2016A000224,Total non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,25389.0,False,False,False,False,True,70
2014,2016A000224,Total non-profit institutions excluding governments,15 to 24 years,Average annual wages and salaries,Dollars,units,11773.0,False,False,False,False,True,20
2014,2016A000224,Total non-profit institutions excluding governments,25 to 34 years,Average annual wages and salaries,Dollars,units,29422.0,False,False,False,False,True,30
2014,2016A000224,Total non-profit institutions excluding governments,35 to 44 years,Average annual wages and salaries,Dollars,units,40755.0,False,False,False,False,True,40
2014,2016A000224,Total non-profit institutions excluding governments,45 to 54 years,Average annual wages and salaries,Dollars,units,45234.0,False,False,False,False,True,50
2014,2016A000224,Total non-profit institutions excluding governments,55 to 64 years,Average annual wages and salaries,Dollars,units,38428.0,False,False,False,False,True,60
2014,2016A000224,Total non-profit institutions excluding governments,65 years old and over,Average annual wages and salaries,Dollars,units,20166.0,False,False,False,False,True,70
2014,2016A000224,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual wages and salaries,Dollars,units,12147.0,False,False,False,False,True,20
2014,2016A000224,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual wages and salaries,Dollars,units,28429.0,False,False,False,False,True,30
2014,2016A000224,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual wages and salaries,Dollars,units,39029.0,False,False,False,False,True,40
2014,2016A000224,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual wages and salaries,Dollars,units,42891.0,False,False,False,False,True,50
2014,2016A000224,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual wages and salaries,Dollars,units,36111.0,False,False,False,False,True,60
2014,2016A000224,Non-profit institutions serving households (community organizations),65 years old and over,Average annual wages and salaries,Dollars,units,19201.0,False,False,False,False,True,70
2014,2016A000224,Business non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,10975.0,False,False,False,False,True,20
2014,2016A000224,Business non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,32632.0,False,False,False,False,True,30
2014,2016A000224,Business non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,46683.0,False,False,False,False,True,40
2014,2016A000224,Business non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,53190.0,False,False,False,False,True,50
2014,2016A000224,Business non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,46616.0,False,False,False,False,True,60
2014,2016A000224,Business non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,24317.0,False,False,False,False,True,70
2014,2016A000224,Government non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,18910.0,False,False,False,False,True,20
2014,2016A000224,Government non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,37643.0,False,False,False,False,True,30
2014,2016A000224,Government non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,51721.0,False,False,False,False,True,40
2014,2016A000224,Government non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,56252.0,False,False,False,False,True,50
2014,2016A000224,Government non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,50432.0,False,False,False,False,True,60
2014,2016A000224,Government non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,28835.0,False,False,False,False,True,70
2015,2016A000224,Total non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,16060.0,False,False,False,False,True,20
2015,2016A000224,Total non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,35989.0,False,False,False,False,True,30
2015,2016A000224,Total non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,49531.0,False,False,False,False,True,40
2015,2016A000224,Total non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,54205.0,False,False,False,False,True,50
2015,2016A000224,Total non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,47484.0,False,False,False,False,True,60
2015,2016A000224,Total non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,26305.0,False,False,False,False,True,70
2015,2016A000224,Total non-profit institutions excluding governments,15 to 24 years,Average annual wages and salaries,Dollars,units,11401.0,False,False,False,False,True,20
2015,2016A000224,Total non-profit institutions excluding governments,25 to 34 years,Average annual wages and salaries,Dollars,units,29441.0,False,False,False,False,True,30
2015,2016A000224,Total non-profit institutions excluding governments,35 to 44 years,Average annual wages and salaries,Dollars,units,41025.0,False,False,False,False,True,40
2015,2016A000224,Total non-profit institutions excluding governments,45 to 54 years,Average annual wages and salaries,Dollars,units,45593.0,False,False,False,False,True,50
2015,2016A000224,Total non-profit institutions excluding governments,55 to 64 years,Average annual wages and salaries,Dollars,units,38924.0,False,False,False,False,True,60
2015,2016A000224,Total non-profit institutions excluding governments,65 years old and over,Average annual wages and salaries,Dollars,units,20845.0,False,False,False,False,True,70
2015,2016A000224,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual wages and salaries,Dollars,units,11784.0,False,False,False,False,True,20
2015,2016A000224,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual wages and salaries,Dollars,units,28399.0,False,False,False,False,True,30
2015,2016A000224,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual wages and salaries,Dollars,units,39273.0,False,False,False,False,True,40
2015,2016A000224,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual wages and salaries,Dollars,units,43172.0,False,False,False,False,True,50
2015,2016A000224,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual wages and salaries,Dollars,units,36385.0,False,False,False,False,True,60
2015,2016A000224,Non-profit institutions serving households (community organizations),65 years old and over,Average annual wages and salaries,Dollars,units,19944.0,False,False,False,False,True,70
2015,2016A000224,Business non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,10544.0,False,False,False,False,True,20
2015,2016A000224,Business non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,32582.0,False,False,False,False,True,30
2015,2016A000224,Business non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,46669.0,False,False,False,False,True,40
2015,2016A000224,Business non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,53381.0,False,False,False,False,True,50
2015,2016A000224,Business non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,47425.0,False,False,False,False,True,60
2015,2016A000224,Business non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,24690.0,False,False,False,False,True,70
2015,2016A000224,Government non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,19322.0,False,False,False,False,True,20
2015,2016A000224,Government non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,38781.0,False,False,False,False,True,30
2015,2016A000224,Government non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,53238.0,False,False,False,False,True,40
2015,2016A000224,Government non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,57613.0,False,False,False,False,True,50
2015,2016A000224,Government non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,51626.0,False,False,False,False,True,60
2015,2016A000224,Government non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,29944.0,False,False,False,False,True,70
2016,2016A000224,Total non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,16550.0,False,False,False,False,True,20
2016,2016A000224,Total non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,36319.0,False,False,False,False,True,30
2016,2016A000224,Total non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,50040.0,False,False,False,False,True,40
2016,2016A000224,Total non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,54910.0,False,False,False,False,True,50
2016,2016A000224,Total non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,47800.0,False,False,False,False,True,60
2016,2016A000224,Total non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,26685.0,False,False,False,False,True,70
2016,2016A000224,Total non-profit institutions excluding governments,15 to 24 years,Average annual wages and salaries,Dollars,units,11955.0,False,False,False,False,True,20
2016,2016A000224,Total non-profit institutions excluding governments,25 to 34 years,Average annual wages and salaries,Dollars,units,29740.0,False,False,False,False,True,30
2016,2016A000224,Total non-profit institutions excluding governments,35 to 44 years,Average annual wages and salaries,Dollars,units,40969.0,False,False,False,False,True,40
2016,2016A000224,Total non-profit institutions excluding governments,45 to 54 years,Average annual wages and salaries,Dollars,units,45864.0,False,False,False,False,True,50
2016,2016A000224,Total non-profit institutions excluding governments,55 to 64 years,Average annual wages and salaries,Dollars,units,39276.0,False,False,False,False,True,60
2016,2016A000224,Total non-profit institutions excluding governments,65 years old and over,Average annual wages and salaries,Dollars,units,21240.0,False,False,False,False,True,70
2016,2016A000224,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual wages and salaries,Dollars,units,12199.0,False,False,False,False,True,20
2016,2016A000224,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual wages and salaries,Dollars,units,28416.0,False,False,False,False,True,30
2016,2016A000224,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual wages and salaries,Dollars,units,38949.0,False,False,False,False,True,40
2016,2016A000224,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual wages and salaries,Dollars,units,43179.0,False,False,False,False,True,50
2016,2016A000224,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual wages and salaries,Dollars,units,36577.0,False,False,False,False,True,60
2016,2016A000224,Non-profit institutions serving households (community organizations),65 years old and over,Average annual wages and salaries,Dollars,units,20115.0,False,False,False,False,True,70
2016,2016A000224,Business non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,11435.0,False,False,False,False,True,20
2016,2016A000224,Business non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,33651.0,False,False,False,False,True,30
2016,2016A000224,Business non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,47468.0,False,False,False,False,True,40
2016,2016A000224,Business non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,54643.0,False,False,False,False,True,50
2016,2016A000224,Business non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,48317.0,False,False,False,False,True,60
2016,2016A000224,Business non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,25818.0,False,False,False,False,True,70
2016,2016A000224,Government non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,19686.0,False,False,False,False,True,20
2016,2016A000224,Government non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,39231.0,False,False,False,False,True,30
2016,2016A000224,Government non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,54057.0,False,False,False,False,True,40
2016,2016A000224,Government non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,58600.0,False,False,False,False,True,50
2016,2016A000224,Government non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,51960.0,False,False,False,False,True,60
2016,2016A000224,Government non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,30277.0,False,False,False,False,True,70
2017,2016A000224,Total non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,17553.0,False,False,False,False,True,20
2017,2016A000224,Total non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,37583.0,False,False,False,False,True,30
2017,2016A000224,Total non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,51567.0,False,False,False,False,True,40
2017,2016A000224,Total non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,56667.0,False,False,False,False,True,50
2017,2016A000224,Total non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,48887.0,False,False,False,False,True,60
2017,2016A000224,Total non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,27488.0,False,False,False,False,True,70
2017,2016A000224,Total non-profit institutions excluding governments,15 to 24 years,Average annual wages and salaries,Dollars,units,12670.0,False,False,False,False,True,20
2017,2016A000224,Total non-profit institutions excluding governments,25 to 34 years,Average annual wages and salaries,Dollars,units,30482.0,False,False,False,False,True,30
2017,2016A000224,Total non-profit institutions excluding governments,35 to 44 years,Average annual wages and salaries,Dollars,units,41943.0,False,False,False,False,True,40
2017,2016A000224,Total non-profit institutions excluding governments,45 to 54 years,Average annual wages and salaries,Dollars,units,47364.0,False,False,False,False,True,50
2017,2016A000224,Total non-profit institutions excluding governments,55 to 64 years,Average annual wages and salaries,Dollars,units,40157.0,False,False,False,False,True,60
2017,2016A000224,Total non-profit institutions excluding governments,65 years old and over,Average annual wages and salaries,Dollars,units,21176.0,False,False,False,False,True,70
2017,2016A000224,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual wages and salaries,Dollars,units,12765.0,False,False,False,False,True,20
2017,2016A000224,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual wages and salaries,Dollars,units,29077.0,False,False,False,False,True,30
2017,2016A000224,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual wages and salaries,Dollars,units,39783.0,False,False,False,False,True,40
2017,2016A000224,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual wages and salaries,Dollars,units,44541.0,False,False,False,False,True,50
2017,2016A000224,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual wages and salaries,Dollars,units,37348.0,False,False,False,False,True,60
