REF_DATE,DGUID,GEO,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE
2014,2016A000210,Newfoundland and Labrador,Business non-profit institutions,University degree and higher,Number of jobs,Jobs,units,420.0
2014,2016A000210,Newfoundland and Labrador,Government non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,6564.0
2014,2016A000210,Newfoundland and Labrador,Government non-profit institutions,Trade certificate,Number of jobs,Jobs,units,2430.0
2014,2016A000210,Newfoundland and Labrador,Government non-profit institutions,University degree and higher,Number of jobs,Jobs,units,12638.0
2014,2016A000211,Prince Edward Island,Total non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,2900.0
2014,2016A000211,Prince Edward Island,Total non-profit institutions,Trade certificate,Number of jobs,Jobs,units,669.0
2014,2016A000211,Prince Edward Island,Total non-profit institutions,University degree and higher,Number of jobs,Jobs,units,4203.0
2014,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,High school diploma and less,Number of jobs,Jobs,units,1042.0
2014,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,Trade certificate,Number of jobs,Jobs,units,113.0
2014,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,University degree and higher,Number of jobs,Jobs,units,1043.0
2014,2016A000211,Prince Edward Island,Non-profit institutions serving households (community organizations),High school diploma and less,Number of jobs,Jobs,units,756.0
2014,2016A000211,Prince Edward Island,Non-profit institutions serving households (community organizations),Trade certificate,Number of jobs,Jobs,units,80.0
2014,2016A000211,Prince Edward Island,Non-profit institutions serving households (community organizations),University degree and higher,Number of jobs,Jobs,units,822.0
2014,2016A000211,Prince Edward Island,Business non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,285.0
2014,2016A000211,Prince Edward Island,Business non-profit institutions,Trade certificate,Number of jobs,Jobs,units,33.0
2014,2016A000211,Prince Edward Island,Business non-profit institutions,University degree and higher,Number of jobs,Jobs,units,221.0
2014,2016A000211,Prince Edward Island,Government non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,1859.0
2014,2016A000211,Prince Edward Island,Government non-profit institutions,Trade certificate,Number of jobs,Jobs,units,556.0
2014,2016A000211,Prince Edward Island,Government non-profit institutions,University degree and higher,Number of jobs,Jobs,units,3160.0
2014,2016A000212,Nova Scotia,Total non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,15310.0
2014,2016A000212,Nova Scotia,Total non-profit institutions,Trade certificate,Number of jobs,Jobs,units,4912.0
2014,2016A000212,Nova Scotia,Total non-profit institutions,University degree and higher,Number of jobs,Jobs,units,32629.0
