REF_DATE,DGUID,GEO,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE
2013,2016A000246,Manitoba,Total non-profit institutions excluding governments,Trade certificate,Average annual hours worked,Hours,units,1570.0
2013,2016A000246,Manitoba,Total non-profit institutions excluding governments,University degree and higher,Average annual hours worked,Hours,units,1708.0
2013,2016A000246,Manitoba,Non-profit institutions serving households (community organizations),High school diploma and less,Average annual hours worked,Hours,units,1260.0
2013,2016A000246,Manitoba,Non-profit institutions serving households (community organizations),Trade certificate,Average annual hours worked,Hours,units,1526.0
2013,2016A000246,Manitoba,Non-profit institutions serving households (community organizations),University degree and higher,Average annual hours worked,Hours,units,1698.0
2013,2016A000246,Manitoba,Business non-profit institutions,High school diploma and less,Average annual hours worked,Hours,units,1398.0
2013,2016A000246,Manitoba,Business non-profit institutions,Trade certificate,Average annual hours worked,Hours,units,1759.0
2013,2016A000246,Manitoba,Business non-profit institutions,University degree and higher,Average annual hours worked,Hours,units,1769.0
2013,2016A000246,Manitoba,Government non-profit institutions,High school diploma and less,Average annual hours worked,Hours,units,1379.0
2013,2016A000246,Manitoba,Government non-profit institutions,Trade certificate,Average annual hours worked,Hours,units,1560.0
2013,2016A000246,Manitoba,Government non-profit institutions,University degree and higher,Average annual hours worked,Hours,units,1654.0
2013,2016A000247,Saskatchewan,Total non-profit institutions,High school diploma and less,Average annual hours worked,Hours,units,1337.0
2013,2016A000247,Saskatchewan,Total non-profit institutions,Trade certificate,Average annual hours worked,Hours,units,1581.0
2013,2016A000247,Saskatchewan,Total non-profit institutions,University degree and higher,Average annual hours worked,Hours,units,1675.0
2013,2016A000247,Saskatchewan,Total non-profit institutions excluding governments,High school diploma and less,Average annual hours worked,Hours,units,1283.0
2013,2016A000247,Saskatchewan,Total non-profit institutions excluding governments,Trade certificate,Average annual hours worked,Hours,units,1537.0
2013,2016A000247,Saskatchewan,Total non-profit institutions excluding governments,University degree and higher,Average annual hours worked,Hours,units,1713.0
2013,2016A000247,Saskatchewan,Non-profit institutions serving households (community organizations),High school diploma and less,Average annual hours worked,Hours,units,1224.0
2013,2016A000247,Saskatchewan,Non-profit institutions serving households (community organizations),Trade certificate,Average annual hours worked,Hours,units,1458.0
2013,2016A000247,Saskatchewan,Non-profit institutions serving households (community organizations),University degree and higher,Average annual hours worked,Hours,units,1707.0
2013,2016A000247,Saskatchewan,Business non-profit institutions,High school diploma and less,Average annual hours worked,Hours,units,1461.0
2013,2016A000247,Saskatchewan,Business non-profit institutions,Trade certificate,Average annual hours worked,Hours,units,1809.0
2013,2016A000247,Saskatchewan,Business non-profit institutions,University degree and higher,Average annual hours worked,Hours,units,1743.0
2013,2016A000247,Saskatchewan,Government non-profit institutions,High school diploma and less,Average annual hours worked,Hours,units,1368.0
2013,2016A000247,Saskatchewan,Government non-profit institutions,Trade certificate,Average annual hours worked,Hours,units,1594.0
2013,2016A000247,Saskatchewan,Government non-profit institutions,University degree and higher,Average annual hours worked,Hours,units,1665.0
2013,2016A000248,Alberta,Total non-profit institutions,High school diploma and less,Average annual hours worked,Hours,units,1440.0
2013,2016A000248,Alberta,Total non-profit institutions,Trade certificate,Average annual hours worked,Hours,units,1702.0
2013,2016A000248,Alberta,Total non-profit institutions,University degree and higher,Average annual hours worked,Hours,units,1725.0
2013,2016A000248,Alberta,Total non-profit institutions excluding governments,High school diploma and less,Average annual hours worked,Hours,units,1421.0
2013,2016A000248,Alberta,Total non-profit institutions excluding governments,Trade certificate,Average annual hours worked,Hours,units,1784.0
2013,2016A000248,Alberta,Total non-profit institutions excluding governments,University degree and higher,Average annual hours worked,Hours,units,1772.0
2013,2016A000248,Alberta,Non-profit institutions serving households (community organizations),High school diploma and less,Average annual hours worked,Hours,units,1380.0
2013,2016A000248,Alberta,Non-profit institutions serving households (community organizations),Trade certificate,Average annual hours worked,Hours,units,1732.0
2013,2016A000248,Alberta,Non-profit institutions serving households (community organizations),University degree and higher,Average annual hours worked,Hours,units,1769.0
2013,2016A000248,Alberta,Business non-profit institutions,High school diploma and less,Average annual hours worked,Hours,units,1508.0
2013,2016A000248,Alberta,Business non-profit institutions,Trade certificate,Average annual hours worked,Hours,units,1890.0
2013,2016A000248,Alberta,Business non-profit institutions,University degree and higher,Average annual hours worked,Hours,units,1781.0
2013,2016A000248,Alberta,Government non-profit institutions,High school diploma and less,Average annual hours worked,Hours,units,1453.0
2013,2016A000248,Alberta,Government non-profit institutions,Trade certificate,Average annual hours worked,Hours,units,1660.0
2013,2016A000248,Alberta,Government non-profit institutions,University degree and higher,Average annual hours worked,Hours,units,1710.0
2013,2016A000259,British Columbia,Total non-profit institutions,High school diploma and less,Average annual hours worked,Hours,units,1310.0
