REF_DATE,DGUID,GEO,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE
2014,2016A000011124,Canada,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual wages and salaries,Dollars,units,37404.0
2014,2016A000011124,Canada,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual wages and salaries,Dollars,units,34400.0
2014,2016A000011124,Canada,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual wages and salaries,Dollars,units,35482.0
2014,2016A000011124,Canada,Business non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,43896.0
2014,2016A000011124,Canada,Business non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,43446.0
2014,2016A000011124,Canada,Government non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,51111.0
2014,2016A000011124,Canada,Government non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,49480.0
2014,2016A000210,Newfoundland and Labrador,Total non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,64682.0
2014,2016A000210,Newfoundland and Labrador,Total non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,47467.0
2014,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,Immigrant employees,Average annual wages and salaries,Dollars,units,36224.0
2014,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual wages and salaries,Dollars,units,35025.0
2014,2016A000210,Newfoundland and Labrador,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual wages and salaries,Dollars,units,34810.0
2014,2016A000210,Newfoundland and Labrador,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual wages and salaries,Dollars,units,32188.0
2014,2016A000210,Newfoundland and Labrador,Business non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,43657.0
2014,2016A000210,Newfoundland and Labrador,Business non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,45001.0
2014,2016A000210,Newfoundland and Labrador,Government non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,67719.0
2014,2016A000210,Newfoundland and Labrador,Government non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,50536.0
2014,2016A000211,Prince Edward Island,Total non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,40929.0
2014,2016A000211,Prince Edward Island,Total non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,39331.0
2014,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,Immigrant employees,Average annual wages and salaries,Dollars,units,19747.0
2014,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual wages and salaries,Dollars,units,27143.0
